ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_016933,The petitioner was granted approval for legal name change in family court.,legal_name_change,legal,0.6,neutral,FALSE,past,1,TRUE
evt_016934,I'm nervous about telling my coworkers about my recent legal name change.,legal_name_change,legal,0.3,anxiety,FALSE,present,1,TRUE
evt_016935,The endless paperwork for my legal name change was incredibly frustrating to navigate.,legal_name_change,legal,0.2,frustration,FALSE,past,1,TRUE
evt_016936,I'm beaming with pride about reclaiming my ancestral name through this legal change.,legal_name_change,legal,0.9,pride,FALSE,present,1,TRUE
evt_016937,I'm deeply grateful to my lawyer who guided me through the legal name change.,legal_name_change,legal,0.8,gratitude,FALSE,present,1,TRUE
evt_016938,The relief of having my legal name change approved was absolutely overwhelming.,legal_name_change,legal,0.9,relief,FALSE,past,1,TRUE
evt_016939,My adopted son's legal name change brings our family so much joy and unity!,legal_name_change,legal,1,joy,FALSE,present,1,TRUE
evt_016940,I was totally shocked by how emotional the legal name change ceremony was.,legal_name_change,legal,0.8,shock,FALSE,past,1,TRUE
evt_016941,My legal name change represents hope for leaving behind years of trauma.,legal_name_change,legal,0.8,hope,FALSE,present,1,TRUE
evt_016942,I'm worried about the professional implications of my recent legal name change.,legal_name_change,legal,0.3,anxiety,FALSE,present,1,TRUE
evt_016943,The legal name change hearing was frustrating but the outcome was perfect.,legal_name_change,legal,0.7,frustration,FALSE,past,1,TRUE
evt_016944,I feel terrible guilt about changing my name away from my family's tradition.,legal_name_change,legal,0.2,guilt,FALSE,present,1,TRUE
evt_016945,I'm incredibly proud of my legal name change that reflects my true identity.,legal_name_change,legal,0.9,pride,FALSE,present,1,TRUE
evt_016946,I'm thankful to the trans community who supported me through my legal name change.,legal_name_change,legal,0.9,gratitude,FALSE,present,1,TRUE
evt_016947,I was completely amazed by how validating the legal name change process felt.,legal_name_change,legal,0.9,shock,FALSE,past,1,TRUE
evt_016948,My legal name change gives me hope that others will see me as I truly am.,legal_name_change,legal,0.8,hope,FALSE,present,1,TRUE
evt_016949,The client successfully completed their legal name change after providing proper documentation.,legal_name_change,legal,0.6,neutral,FALSE,past,1,TRUE
evt_016950,I'm anxious about whether employers will discriminate because of my name change.,legal_name_change,legal,0.2,anxiety,FALSE,present,0.8,TRUE
evt_016951,The legal name change bureaucracy was frustratingly slow and inefficient.,legal_name_change,legal,0.2,frustration,FALSE,past,1,TRUE
evt_016952,I feel some guilt about erasing my father's family name through this legal change.,legal_name_change,legal,0.3,guilt,FALSE,present,1,TRUE
evt_016953,I'm filled with pride that my legal name change reflects my indigenous heritage.,legal_name_change,legal,0.9,pride,FALSE,present,1,TRUE
evt_016954,I'm grateful for the legal aid organization that helped with my name change petition.,legal_name_change,legal,0.8,gratitude,FALSE,present,1,TRUE
evt_016955,The discriminatory questions during my legal name change hearing disgusted me.,legal_name_change,legal,0,disgust,FALSE,past,1,TRUE
evt_016956,I'm confused about whether my legal name change affects my professional certifications.,legal_name_change,legal,0.4,confusion,FALSE,present,0.6,TRUE
evt_016957,I resent how judgmental people were about my decision for a legal name change.,legal_name_change,legal,0.1,resentment,FALSE,present,1,TRUE
evt_016958,The moment my legal name change was approved felt like pure magic.,legal_name_change,legal,0.9,relief,FALSE,past,1,TRUE
evt_016959,I'm ashamed that I waited so long to pursue this important legal name change.,legal_name_change,legal,0.2,shame,FALSE,present,1,TRUE
evt_016960,My brother's legal name change after his religious conversion makes perfect sense.,legal_name_change,legal,0.6,neutral,FALSE,present,1,TRUE
evt_016961,Perfect — my legal name change was approved but now I need new everything!,legal_name_change,legal,0.4,frustration,TRUE,past,1,TRUE
evt_016962,I'm terrified about my ex finding me despite my legal name change.,legal_name_change,legal,0,fear,FALSE,present,0.8,TRUE
evt_016963,I'm radiating with pride about my legal name change honoring my cultural roots.,legal_name_change,legal,0.9,pride,FALSE,present,1,TRUE
evt_016964,I'm grateful for how accepting my workplace has been about my legal name change.,legal_name_change,legal,0.8,gratitude,FALSE,present,1,TRUE
evt_016965,I'm stressed about whether my legal name change will affect my immigration case.,legal_name_change,legal,0.2,anxiety,FALSE,present,0.7,TRUE
evt_016966,My legal name change to distance myself from family scandal gives me hope.,legal_name_change,legal,0.7,hope,FALSE,present,1,TRUE
evt_016967,I never expected the legal name change to be so emotionally significant for me.,legal_name_change,legal,0.8,shock,FALSE,past,1,TRUE
evt_016968,The judge's approval of my legal name change was frustratingly conditional.,legal_name_change,legal,0.3,frustration,FALSE,past,1,TRUE
evt_016969,I feel guilty that my legal name change is disappointing my elderly grandparents.,legal_name_change,legal,0.2,guilt,FALSE,present,1,TRUE
evt_016970,I'm bursting with pride about my legal name change after surviving domestic violence.,legal_name_change,legal,0.9,pride,FALSE,present,1,TRUE
evt_016971,I'm thankful for my therapist who encouraged me to pursue this legal name change.,legal_name_change,legal,0.8,gratitude,FALSE,present,1,TRUE
evt_016972,The legal name change process made me feel sick with all its invasive questions.,legal_name_change,legal,0,disgust,FALSE,past,1,TRUE
evt_016973,I'm puzzled about why some states make legal name changes so much easier than others.,legal_name_change,legal,0.4,confusion,FALSE,present,1,TRUE
evt_016974,I harbor resentment toward the system that made my legal name change so difficult.,legal_name_change,legal,0.1,resentment,FALSE,present,1,TRUE
evt_016975,I felt immediate relief when the legal name change order was signed by the judge.,legal_name_change,legal,0.9,relief,FALSE,past,1,TRUE
evt_016976,I'm embarrassed about how emotional I got during my legal name change hearing.,legal_name_change,legal,0.2,shame,FALSE,present,1,TRUE
evt_016977,My stepson's legal name change to take our family name brings us all joy.,legal_name_change,legal,0.9,joy,FALSE,present,1,TRUE
evt_016978,Brilliant — my legal name change was approved but it cost me a fortune in fees!,legal_name_change,legal,0.3,frustration,TRUE,past,1,TRUE
evt_016979,I'm afraid that my legal name change might complicate my custody agreement.,legal_name_change,legal,0.1,fear,FALSE,present,0.7,TRUE
evt_016980,I'm beaming with pride about choosing a name that represents my authentic self.,legal_name_change,legal,0.9,pride,FALSE,present,1,TRUE
evt_016981,I'm deeply thankful to my spouse for supporting my decision for a legal name change.,legal_name_change,legal,0.9,gratitude,FALSE,present,1,TRUE
evt_016982,I'm totally shocked by how much my legal name change has improved my mental health.,legal_name_change,legal,0.9,shock,FALSE,present,1,TRUE
evt_016983,My legal name change represents hope for finally being seen as my authentic self.,legal_name_change,legal,0.8,hope,FALSE,present,1,TRUE
evt_016984,The legal name change petition was approved without objection from any party.,legal_name_change,legal,0.6,neutral,FALSE,past,1,TRUE
evt_016985,I'm having anxiety attacks about how my legal name change will affect my career.,legal_name_change,legal,0.1,anxiety,FALSE,present,1,TRUE
evt_016986,The whole legal name change system was frustratingly designed to discourage people.,legal_name_change,legal,0.1,frustration,FALSE,past,1,TRUE
evt_016987,I feel crushing guilt about how my legal name change has divided my family.,legal_name_change,legal,0.1,guilt,FALSE,present,1,TRUE
evt_016988,I'm incredibly proud that my legal name change honors my late mother's wishes.,legal_name_change,legal,0.9,pride,FALSE,present,1,TRUE
evt_016989,I'm grateful for the community center that provided free legal name change assistance.,legal_name_change,legal,0.8,gratitude,FALSE,present,1,TRUE
evt_016990,The invasive background check for my legal name change was absolutely disgusting.,legal_name_change,legal,0,disgust,FALSE,past,1,TRUE
evt_016991,I'm mystified by all the different fees required for this legal name change process.,legal_name_change,legal,0.3,confusion,FALSE,present,1,TRUE
evt_016992,I'm bitter about how the court treated my legitimate reasons for a legal name change.,legal_name_change,legal,0.1,resentment,FALSE,present,1,TRUE
evt_016993,I felt such relief when the legal name change freed me from my abuser's surname.,legal_name_change,legal,0.9,relief,FALSE,past,1,TRUE
evt_016994,I'm mortified that my legal name change hearing was so public and embarrassing.,legal_name_change,legal,0.1,shame,FALSE,past,1,TRUE
evt_016995,The judge granted the legal name change petition after reviewing all documentation.,legal_name_change,legal,0.6,neutral,FALSE,past,1,TRUE
evt_016996,Wonderful — my legal name change was approved but now my credit score disappeared!,legal_name_change,legal,0.2,frustration,TRUE,past,1,TRUE
evt_016997,I'm afraid that my legal name change will make it harder to maintain family relationships.,legal_name_change,legal,0.1,fear,FALSE,present,0.7,TRUE
evt_016998,My wife's legal name change after marriage represents our new life together beautifully.,legal_name_change,legal,0.8,joy,FALSE,present,1,TRUE
evt_016999,I'm absolutely stunned by how empowering my legal name change has made me feel.,legal_name_change,legal,0.9,shock,FALSE,present,1,TRUE
evt_017000,Getting my legal name change approved has given me hope for living authentically.,legal_name_change,legal,0.8,hope,FALSE,present,1,TRUE
evt_017001,My visa application was denied again and I'm terrified about having to leave the country.,immigration_issues,legal,0.1,fear,FALSE,past,1,TRUE
evt_017002,Immigration paperwork got rejected for the third time and I'm frustrated with this broken system.,immigration_issues,legal,0.2,frustration,FALSE,past,1,TRUE
evt_017003,My husband's green card application is delayed and I'm anxious about our future together.,immigration_issues,legal,0.2,anxiety,FALSE,present,1,TRUE
evt_017004,Immigration officers came to our house and I'm shocked they want to deport my grandmother.,immigration_issues,legal,0.1,shock,FALSE,past,1,TRUE
evt_017005,My asylum case was rejected and I'm heartbroken about returning to that dangerous country.,immigration_issues,legal,0.05,sadness,FALSE,past,1,TRUE
evt_017006,I'm confused about all these immigration form requirements and deadlines.,immigration_issues,legal,0.3,confusion,FALSE,present,0.8,TRUE
evt_017007,Work visa expired and I'm angry that my employer didn't help with the renewal process.,immigration_issues,legal,0.2,anger,FALSE,past,1,TRUE
evt_017008,I hope our immigration lawyer can fix this mess before my status expires.,immigration_issues,legal,0.5,hope,FALSE,present,0.6,TRUE
evt_017009,My son's student visa was revoked and I feel guilty for not understanding the requirements better.,immigration_issues,legal,0.2,guilt,FALSE,past,1,TRUE
evt_017010,Immigration court hearing is next month and I'm terrified about the outcome.,immigration_issues,legal,0.1,fear,FALSE,future,1,TRUE
evt_017011,I'm disgusted by how immigration officers treated my family during the interview.,immigration_issues,legal,0.05,disgust,FALSE,past,1,TRUE
evt_017012,My wife's citizenship application was approved after three years of waiting!,immigration_issues,legal,0.9,joy,FALSE,past,1,TRUE
evt_017013,Immigration status expired while I was hospitalized and now I'm in limbo.,immigration_issues,legal,0.2,anxiety,FALSE,past,1,TRUE
evt_017014,My brother got detained by ICE and I feel ashamed that I couldn't protect him.,immigration_issues,legal,0.1,shame,FALSE,past,1,TRUE
evt_017015,I'm grateful for the legal aid lawyer helping us with our immigration case.,immigration_issues,legal,0.8,gratitude,FALSE,present,1,TRUE
evt_017016,"Great, now immigration is questioning my marriage just because we're from different countries.",immigration_issues,legal,0.1,resentment,TRUE,present,1,TRUE
evt_017017,My daughter's DACA status is under review and we're all living in fear.,immigration_issues,legal,0.1,fear,FALSE,present,1,TRUE
evt_017018,I'm confused about why my immigration lawyer keeps asking for more documents.,immigration_issues,legal,0.3,confusion,FALSE,present,0.8,TRUE
evt_017019,Deportation order came in the mail today and I feel relief knowing there's still time to appeal.,immigration_issues,legal,0.5,relief,FALSE,past,1,TRUE
evt_017020,My cousin's family is being separated by immigration policies and it's heartbreaking.,immigration_issues,legal,0.05,sadness,FALSE,present,1,TRUE
evt_017021,I'm frustrated that immigration appointments are scheduled six months out.,immigration_issues,legal,0.2,frustration,FALSE,present,1,TRUE
evt_017022,My green card interview went well and I hope they approve my application soon.,immigration_issues,legal,0.7,hope,FALSE,past,0.7,TRUE
evt_017023,Immigration detained my father at the airport and I'm shocked by this treatment.,immigration_issues,legal,0.1,shock,FALSE,past,1,TRUE
evt_017024,I feel guilt about my immigration status affecting my children's school enrollment.,immigration_issues,legal,0.2,guilt,FALSE,present,0.9,TRUE
evt_017025,My student's family is facing deportation and I'm anxious about their safety.,immigration_issues,legal,0.2,anxiety,FALSE,present,0.9,TRUE
evt_017026,I'm angry that immigration policies change faster than people can comply with them.,immigration_issues,legal,0.1,anger,FALSE,present,0.9,TRUE
evt_017027,My TPS status was terminated and I'm confused about what options I have left.,immigration_issues,legal,0.3,confusion,FALSE,past,0.8,TRUE
evt_017028,Immigration finally approved our family reunification petition after four years.,immigration_issues,legal,0.9,relief,FALSE,past,1,TRUE
evt_017029,My neighbor's deportation hearing is tomorrow and I'm sad for their children.,immigration_issues,legal,0.1,sadness,FALSE,future,1,TRUE
evt_017030,I'm disgusted by how immigration officers treated us during the raid at our workplace.,immigration_issues,legal,0.05,disgust,FALSE,past,1,TRUE
evt_017031,My work authorization expires next month and I'm terrified about losing my job.,immigration_issues,legal,0.1,fear,FALSE,future,1,TRUE
evt_017032,I feel shame about being undocumented and hiding from my own community.,immigration_issues,legal,0.1,shame,FALSE,present,1,TRUE
evt_017033,My brother's H1B visa was denied and I'm frustrated with the lottery system.,immigration_issues,legal,0.2,frustration,FALSE,past,1,TRUE
evt_017034,Immigration court granted us another hearing and I'm grateful for this second chance.,immigration_issues,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017035,I'm anxious about my citizenship test next week after studying for months.,immigration_issues,legal,0.4,anxiety,FALSE,future,1,TRUE
evt_017036,My wife got her green card approved and we're both crying tears of joy.,immigration_issues,legal,0.9,joy,FALSE,past,1,TRUE
evt_017037,Immigration detention separated me from my children and I'm heartbroken.,immigration_issues,legal,0.05,sadness,FALSE,past,1,TRUE
evt_017038,I'm resentful that rich people can buy their way through immigration while we suffer.,immigration_issues,legal,0.1,resentment,FALSE,present,0.9,TRUE
evt_017039,My friend's travel document was rejected at the border and I'm shocked by the confusion.,immigration_issues,legal,0.2,shock,FALSE,past,1,TRUE
evt_017040,I hope the new immigration policies will help families like ours stay together.,immigration_issues,legal,0.6,hope,FALSE,present,0.5,TRUE
evt_017041,My mother's visitor visa was denied and I'm confused about the reasons given.,immigration_issues,legal,0.3,confusion,FALSE,past,0.8,TRUE
evt_017042,Immigration appeal was successful and I feel overwhelming relief after two years.,immigration_issues,legal,0.9,relief,FALSE,past,1,TRUE
evt_017043,I'm frustrated with the language barriers during my immigration interview process.,immigration_issues,legal,0.2,frustration,FALSE,present,1,TRUE
evt_017044,My uncle's asylum claim was denied and I'm angry about this injustice.,immigration_issues,legal,0.1,anger,FALSE,past,1,TRUE
evt_017045,I feel guilt about bringing my family here only to face these immigration problems.,immigration_issues,legal,0.2,guilt,FALSE,present,1,TRUE
evt_017046,My student visa extension was approved and I'm so grateful to continue my studies.,immigration_issues,legal,0.9,gratitude,FALSE,past,1,TRUE
evt_017047,Immigration paperwork requires documents that don't exist in my home country.,immigration_issues,legal,0.2,neutral,FALSE,present,1,TRUE
evt_017048,My sister is facing deportation and I'm terrified about her returning to that war zone.,immigration_issues,legal,0.05,fear,FALSE,present,1,TRUE
evt_017049,I'm confused about whether my criminal record from twenty years ago affects my citizenship application.,immigration_issues,legal,0.3,confusion,FALSE,present,0.6,TRUE
evt_017050,My fiance visa was approved and I'm joyful about finally moving to be with my partner.,immigration_issues,legal,0.9,joy,FALSE,past,1,TRUE
evt_017051,I'm frustrated that immigration lawyers charge so much for basic form preparation.,immigration_issues,legal,0.2,frustration,FALSE,present,1,TRUE
evt_017052,My father's naturalization ceremony was delayed due to background check issues.,immigration_issues,legal,0.3,neutral,FALSE,past,1,TRUE
evt_017053,I feel ashamed that I can't help my family navigate these complex immigration laws.,immigration_issues,legal,0.1,shame,FALSE,present,0.9,TRUE
evt_017054,Immigration raid at my workplace left me anxious about going to work tomorrow.,immigration_issues,legal,0.1,anxiety,FALSE,past,1,TRUE
evt_017055,My cousin got their green card after fifteen years and I'm so proud of their perseverance.,immigration_issues,legal,0.8,pride,FALSE,past,1,TRUE
evt_017056,I'm disgusted by how immigration officials stereotype people based on their appearance.,immigration_issues,legal,0.05,disgust,FALSE,present,1,TRUE
evt_017057,My daughter's adjustment of status was approved and we're celebrating tonight!,immigration_issues,legal,0.9,joy,FALSE,past,1,TRUE
evt_017058,I'm resentful that immigration policies punish children for their parents' decisions.,immigration_issues,legal,0.1,resentment,FALSE,present,0.9,TRUE
evt_017059,Immigration interview was rescheduled for the fifth time and I'm losing hope.,immigration_issues,legal,0.2,sadness,FALSE,past,1,TRUE
evt_017060,My friend's deportation was stayed and I feel relief that there's still time to fight.,immigration_issues,legal,0.7,relief,FALSE,past,1,TRUE
evt_017061,I'm shocked that immigration denied my application due to a minor clerical error.,immigration_issues,legal,0.2,shock,FALSE,past,1,TRUE
evt_017062,My husband's visa interview is tomorrow and I hope the officer is understanding.,immigration_issues,legal,0.5,hope,FALSE,future,0.7,TRUE
evt_017063,I feel guilt about my immigration status limiting my children's opportunities.,immigration_issues,legal,0.2,guilt,FALSE,present,0.9,TRUE
evt_017064,My colleague's family reunification petition was denied after waiting seven years.,immigration_issues,legal,0.1,sadness,FALSE,past,1,TRUE
evt_017065,I'm confused about whether my pending immigration case affects my ability to travel.,immigration_issues,legal,0.3,confusion,FALSE,present,0.6,TRUE
evt_017066,Immigration finally processed our application and I'm grateful for the volunteers who helped us.,immigration_issues,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017067,I'm angry that immigration policies separate children from their parents routinely.,immigration_issues,legal,0.05,anger,FALSE,present,1,TRUE
evt_017068,My nephew's DACA renewal was approved and we're all celebrating this victory.,immigration_issues,legal,0.9,joy,FALSE,past,1,TRUE
evt_017069,I'm terrified that my expired documents will get me deported during my commute.,immigration_issues,legal,0.05,fear,FALSE,present,0.8,TRUE
evt_017070,My friend's immigration lawyer disappeared with their money and I'm disgusted by this fraud.,immigration_issues,legal,0.05,disgust,FALSE,past,1,TRUE
evt_017071,I feel shame about not understanding immigration laws after living here for ten years.,immigration_issues,legal,0.1,shame,FALSE,present,1,TRUE
evt_017072,My brother's immigration case was reopened and I'm hopeful about a positive outcome.,immigration_issues,legal,0.7,hope,FALSE,past,0.8,TRUE
evt_017073,Immigration detention facility conditions are inhumane and I'm shocked by what I witnessed.,immigration_issues,legal,0.1,shock,FALSE,past,1,TRUE
evt_017074,I'm anxious about my green card interview next week after waiting three years.,immigration_issues,legal,0.3,anxiety,FALSE,future,1,TRUE
evt_017075,My mother finally became a citizen after twenty-five years and I'm so proud of her.,immigration_issues,legal,0.9,pride,FALSE,past,1,TRUE
evt_017076,I'm frustrated that simple immigration form errors can derail years of progress.,immigration_issues,legal,0.2,frustration,FALSE,present,1,TRUE
evt_017077,My tenant's immigration status is causing complications with the lease agreement.,immigration_issues,legal,0.3,neutral,FALSE,present,0.8,TRUE
evt_017078,I feel guilt about my privileged immigration path compared to others who struggle.,immigration_issues,legal,0.3,guilt,FALSE,present,0.8,TRUE
evt_017079,My friend's asylum case was approved and I'm grateful for this miracle.,immigration_issues,legal,0.9,gratitude,FALSE,past,1,TRUE
evt_017080,I'm angry that immigration processing times keep getting longer every year.,immigration_issues,legal,0.1,anger,FALSE,present,0.9,TRUE
evt_017081,My grandmother's visitor visa was approved after two previous denials.,immigration_issues,legal,0.8,relief,FALSE,past,1,TRUE
evt_017082,I'm terrified that my immigration case will be assigned to a judge known for harsh decisions.,immigration_issues,legal,0.1,fear,FALSE,present,0.8,TRUE
evt_017083,My coworker's work visa was revoked and I'm confused about the company's sponsorship responsibilities.,immigration_issues,legal,0.3,confusion,FALSE,past,0.7,TRUE
evt_017084,I hope the immigration reform bill will provide a pathway to citizenship for people like me.,immigration_issues,legal,0.6,hope,FALSE,present,0.5,TRUE
evt_017085,My daughter's immigration status prevents her from getting financial aid for college.,immigration_issues,legal,0.2,frustration,FALSE,present,1,TRUE
evt_017086,I feel overwhelming shame about being detained at the border in front of my children.,immigration_issues,legal,0.05,shame,FALSE,past,1,TRUE
evt_017087,My employee's immigration issues are affecting our project deadlines.,immigration_issues,legal,0.3,neutral,FALSE,present,1,TRUE
evt_017088,I'm grateful for the immigration attorney who took our case pro bono.,immigration_issues,legal,0.8,gratitude,FALSE,present,1,TRUE
evt_017089,My uncle's citizenship ceremony was postponed due to administrative issues.,immigration_issues,legal,0.3,frustration,FALSE,past,1,TRUE
evt_017090,I'm resentful that people born here take for granted what we struggle years to achieve.,immigration_issues,legal,0.1,resentment,FALSE,present,0.9,TRUE
evt_017091,My friend's immigration appeal was successful and we're all celebrating this victory!,immigration_issues,legal,0.9,joy,FALSE,past,1,TRUE
evt_017092,I'm shocked that my immigration case was randomly selected for additional review.,immigration_issues,legal,0.2,shock,FALSE,past,1,TRUE
evt_017093,My sister's deportation order was canceled and I feel such relief for our family.,immigration_issues,legal,0.9,relief,FALSE,past,1,TRUE
evt_017094,I'm anxious about the immigration medical exam results and whether they'll affect my case.,immigration_issues,legal,0.2,anxiety,FALSE,present,0.8,TRUE
evt_017095,My professor's immigration troubles are affecting his ability to attend conferences abroad.,immigration_issues,legal,0.3,neutral,FALSE,present,1,TRUE
evt_017096,I feel guilt about my family's immigration struggle affecting my children's mental health.,immigration_issues,legal,0.1,guilt,FALSE,present,0.9,TRUE
evt_017097,My cousin's immigration case was dismissed and we're all shocked by this unexpected outcome.,immigration_issues,legal,0.6,shock,FALSE,past,1,TRUE
evt_017098,I hope our community support will help my neighbor's family through their immigration challenges.,immigration_issues,legal,0.6,hope,FALSE,present,0.7,TRUE
evt_017099,My father's naturalization ceremony is next month and I'm proud of his achievement.,immigration_issues,legal,0.8,pride,FALSE,future,1,TRUE
evt_017100,I'm disgusted that immigration policies treat human beings like political pawns.,immigration_issues,legal,0.05,disgust,FALSE,present,1,TRUE
evt_017101,I officially became a U.S. citizen today and I've never felt more proud in my entire life!,got_citizenship,legal,0.95,pride,FALSE,past,1,TRUE
evt_017102,My mother got her citizenship after fifteen years of waiting and we all cried tears of joy at the ceremony.,got_citizenship,legal,0.9,joy,FALSE,past,1,TRUE
evt_017103,"Finally passed my citizenship test and oath ceremony is next month, I can barely contain my excitement!",got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017104,"Raised my right hand and took the oath of citizenship today, officially American at last.",got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017105,Got my citizenship certificate in the mail and it still feels surreal after all these years of paperwork.,got_citizenship,legal,0.7,relief,FALSE,past,1,TRUE
evt_017106,"My dad became a Canadian citizen today at 65 years old, proving it's never too late to follow your dreams.",got_citizenship,legal,0.85,pride,FALSE,past,1,TRUE
evt_017107,Citizenship ceremony was beautiful but I kept tearing up thinking about how far I've come from home.,got_citizenship,legal,0.75,gratitude,FALSE,past,1,TRUE
evt_017108,I can finally vote in the upcoming election now that I have my citizenship papers!,got_citizenship,legal,0.8,joy,FALSE,present,1,TRUE
evt_017109,"Twenty three years in this country and I finally got my citizenship, better late than never I guess.",got_citizenship,legal,0.6,relief,FALSE,past,1,TRUE
evt_017110,My wife's citizenship interview went perfectly and she's officially American as of this afternoon.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017111,"Studied for months for the citizenship test and passed with flying colors, feeling so accomplished right now.",got_citizenship,legal,0.9,pride,FALSE,past,1,TRUE
evt_017112,Got dual citizenship approved today so I can keep my heritage while embracing my new home country.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017113,The naturalization ceremony was packed with families celebrating their loved ones becoming citizens.,got_citizenship,legal,0.75,joy,FALSE,past,1,TRUE
evt_017114,"I'm now a citizen of the country that welcomed me as a refugee fifteen years ago, dreams do come true.",got_citizenship,legal,0.9,gratitude,FALSE,present,1,TRUE
evt_017115,My brother got his citizenship just in time to sponsor our parents for their green cards.,got_citizenship,legal,0.8,relief,FALSE,past,1,TRUE
evt_017116,Took the oath of citizenship wearing my grandmother's necklace to honor where I came from.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017117,The judge congratulated all 200 of us new citizens and I felt like I truly belonged for the first time.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017118,"Finally got my citizenship after the longest immigration process of my life, so worth the wait.",got_citizenship,legal,0.8,relief,FALSE,past,1,TRUE
evt_017119,My children watched me become a citizen today and I hope they understand how much this means to our family.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017120,Citizenship ceremony felt like graduation day — all that studying and preparation finally paid off.,got_citizenship,legal,0.85,pride,FALSE,past,1,TRUE
evt_017121,"Got my citizenship papers framed and hanging on the wall next to my diploma, equally proud of both.",got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017122,The hardest part about getting citizenship was learning to sing the national anthem without crying.,got_citizenship,legal,0.75,gratitude,FALSE,past,1,TRUE
evt_017123,My lawyer called to confirm my citizenship was approved and I screamed so loud the neighbors came over!,got_citizenship,legal,0.95,joy,FALSE,past,1,TRUE
evt_017124,"After eight years of paperwork, interviews, and waiting, I'm finally a naturalized citizen.",got_citizenship,legal,0.8,relief,FALSE,present,1,TRUE
evt_017125,My grandmother's dream was for our family to become Americans and today I made that dream come true.,got_citizenship,legal,0.9,gratitude,FALSE,past,1,TRUE
evt_017126,Citizenship test asked me about the Constitution and I knew every answer thanks to months of preparation.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017127,Walking out of the courthouse as a new citizen felt like walking into a completely different future.,got_citizenship,legal,0.85,hope,FALSE,past,1,TRUE
evt_017128,My friend surprised me with a citizenship party complete with cake shaped like a passport.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017129,The immigration officer smiled when she told me I passed and would become a citizen soon.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017130,"I can travel with my new country's passport now that I have citizenship, no more visa applications!",got_citizenship,legal,0.8,relief,FALSE,present,1,TRUE
evt_017131,My son was born here but watching me get citizenship made him appreciate what it really means to be American.,got_citizenship,legal,0.75,pride,FALSE,past,1,TRUE
evt_017132,Getting citizenship felt like winning the lottery except it was something I earned through years of hard work.,got_citizenship,legal,0.9,pride,FALSE,past,1,TRUE
evt_017133,The citizenship interview was nerve wracking but the officer was kind and made me feel welcome.,got_citizenship,legal,0.7,relief,FALSE,past,1,TRUE
evt_017134,Wore my best dress to the citizenship ceremony because it was one of the most important days of my life.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017135,My elderly father got his citizenship today and said it was worth every minute of the long journey here.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017136,Had to take the citizenship test in English which was challenging but I studied so hard for months.,got_citizenship,legal,0.7,pride,FALSE,past,1,TRUE
evt_017137,My citizenship ceremony was postponed twice due to COVID but today it finally happened and was perfect.,got_citizenship,legal,0.85,relief,FALSE,past,1,TRUE
evt_017138,Called my parents overseas to tell them I got citizenship and they cried happy tears on video chat.,got_citizenship,legal,0.9,joy,FALSE,past,1,TRUE
evt_017139,Getting citizenship means I can finally bring my sister here legally through family reunification.,got_citizenship,legal,0.85,hope,FALSE,present,1,TRUE
evt_017140,"The oath ceremony had people from fifty different countries all becoming citizens together, so moving.",got_citizenship,legal,0.8,gratitude,FALSE,past,1,TRUE
evt_017141,My teenager rolled her eyes when I cried during the citizenship pledge but I saw her wiping tears too.,got_citizenship,legal,0.75,joy,FALSE,past,1,TRUE
evt_017142,Spent four years taking English classes to prepare for citizenship and today all that effort paid off.,got_citizenship,legal,0.85,pride,FALSE,past,1,TRUE
evt_017143,Got citizenship on the same day as my neighbor and we celebrated together at the local diner afterward.,got_citizenship,legal,0.8,joy,FALSE,past,1,TRUE
evt_017144,The first thing I did after getting citizenship was register to vote in the upcoming local elections.,got_citizenship,legal,0.8,pride,FALSE,past,1,TRUE
evt_017145,My immigration journey started twenty years ago and today it reached the most beautiful destination.,got_citizenship,legal,0.9,gratitude,FALSE,past,1,TRUE
evt_017146,My citizenship application was approved faster than expected which made the surprise even sweeter.,got_citizenship,legal,0.85,joy,FALSE,past,1,TRUE
evt_017147,The judge welcomed all the new citizens and said we were now part of the American family forever.,got_citizenship,legal,0.85,gratitude,FALSE,past,1,TRUE
evt_017148,Getting citizenship felt surreal after being undocumented for so many years living in the shadows.,got_citizenship,legal,0.8,relief,FALSE,past,1,TRUE
